zone,label,non_null,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
3503901011,,16557,0,0,369.3018494,369.3018494,146.1800291,146.1800291,45.21751817,2044.62395,0.309327604,2420302.741,2420302.741
3503902011,,869,0,102.1486588,264.0680237,161.9193649,185.3583231,185.3583231,36.56972837,1337.345033,0.197292076,161076.3828,161076.3828
3503903001,,77991,0,0,133.188385,133.188385,43.84224069,43.84224069,9.522328005,90.67473063,0.217195286,3419300.194,3419300.194
3503903002,,488,0,0,158.7388153,158.7388153,54.45531045,54.45531045,33.06056433,1093.000914,0.607113687,26574.1915,26574.1915
3503903006,,39722,0,0,148.2961121,148.2961121,43.70338384,43.70338384,12.51880667,156.7205204,0.286449368,1735985.813,1735985.813
3503903007,,687,0,0,143.2707062,143.2707062,59.21222436,59.21222436,28.01713834,784.9600409,0.473164767,40678.79814,40678.79814
3503903008,,8806,0,25.98908424,102.6931763,76.70409206,44.86928045,44.86928045,9.375297279,87.89619906,0.208946905,395118.8837,395118.8837
3503903009,,23598,0,0,122.1732407,122.1732407,41.20785943,41.20785943,6.72319355,45.20133152,0.163153186,972423.0669,972423.0669
3503903010,,17437,0,26.94330978,157.7711029,130.8277931,44.51925206,44.51925206,12.3522997,152.5793078,0.277459731,776282.1982,776282.1982
3503903011,,2943,0,36.41490936,128.1960144,91.78110504,57.75887184,57.75887184,8.59309203,73.84123063,0.148775275,169984.3598,169984.3598
3503903012,,19,0,0,99.304245,99.304245,80.76526421,80.76526421,23.3847735,546.8476317,0.289539986,1534.54002,1534.54002
3503904001,,117797,0,0,184.4946289,184.4946289,39.70844127,39.70844127,12.91699569,166.8487777,0.325295964,4677535.257,4677535.257
3503904002,,581,0,0,164.6841583,164.6841583,44.19371869,44.19371869,31.38502474,985.0197778,0.710169356,25676.55056,25676.55056
3503904005,,16,0,156.254715,213.3672638,57.1125488,184.8556795,184.8556795,15.41393445,237.5893751,0.083383613,2957.690872,2957.690872
3503904006,,158923,0,0,341.8323364,341.8323364,54.55904959,54.55904959,27.47086466,754.648405,0.503507023,8670687.838,8670687.838
3503904007,,8176,0,0,376.0776978,376.0776978,113.6133506,113.6133506,33.67431918,1133.959772,0.296394033,928902.7547,928902.7547
3503904008,,11880,0,25.29841614,153.1374359,127.8390198,44.92373317,44.92373317,19.33977655,374.0269571,0.430502436,533693.9501,533693.9501
3503904009,,86825,0,0,296.7977905,296.7977905,54.42338563,54.42338563,25.34572537,642.4057944,0.465713867,4725310.458,4725310.458
3503904010,,56255,0,0,353.1304321,353.1304321,59.9170181,59.9170181,39.8785794,1590.301095,0.665563485,3370631.853,3370631.853
3503904011,,1007,0,0,220.3365479,220.3365479,81.18033491,81.18033491,38.54976136,1486.084101,0.474865759,81748.59725,81748.59725
3503905001,,1145959,0,0,192.4885559,192.4885559,46.62880158,46.62880158,12.77670391,163.2441628,0.274008842,53434694.83,53434694.83
3503905002,,3356,0,0,142.4781799,142.4781799,51.38632144,51.38632144,15.43084529,238.1109864,0.300290911,172452.4948,172452.4948
3503905005,,51,0,141.2889099,205.8285828,64.5396729,168.0920249,168.0920249,14.97290333,224.187834,0.089075632,8572.693268,8572.693268
3503905006,,1153490,0,0,398.6420593,398.6420593,61.68182599,61.68182599,28.50808085,812.7106738,0.462179587,71149369.46,71149369.46
3503905007,,69069,0,0,351.0534058,351.0534058,96.48282357,96.48282357,40.64591177,1652.090144,0.421276143,6663972.141,6663972.141
3503905008,,174911,0,0,178.9841766,178.9841766,48.91163699,48.91163699,14.90137845,222.0510798,0.304659164,8555183.338,8555183.338
3503905009,,1004619,0,0,316.5872192,316.5872192,56.63602769,56.63602769,23.50121392,552.3070557,0.414951664,56897629.5,56897629.5
3503905010,,680510,0,0,379.0526123,379.0526123,74.70418458,74.70418458,36.66926091,1344.634696,0.49085953,50836944.65,50836944.65
3503905011,,112192,0,0,321.764679,321.764679,68.99910117,68.99910117,26.563402,705.6143259,0.384981856,7741147.158,7741147.158
3503905012,,122,0,49.02810669,99.304245,50.27613831,62.77501066,62.77501066,11.55966307,133.6258104,0.184144343,7658.5513,7658.5513
3503906001,,3572,0,29.09664345,120.5288544,91.43221095,48.08364784,48.08364784,10.7212355,114.9448907,0.22297051,171754.7901,171754.7901
3503906002,,8,0,0,56.59344482,56.59344482,35.90928936,35.90928936,21.15862415,447.6873758,0.589224252,287.2743149,287.2743149
3503906006,,2357,0,29.99866676,119.6159058,89.61723904,46.51363708,46.51363708,9.950675923,99.01595133,0.213930291,109632.6426,109632.6426
3503906008,,814,0,29.78614807,87.81243134,58.02628327,50.19467964,50.19467964,10.58683076,112.0809855,0.210915396,40858.46923,40858.46923
3503906009,,4109,0,31.24714088,120.8189087,89.57176782,44.52007511,44.52007511,7.245831098,52.5020683,0.162754242,182932.9886,182932.9886
3503906010,,3786,0,30.95435524,237.2823029,206.3279477,49.01596749,49.01596749,10.72534787,115.033087,0.218813346,185574.4529,185574.4529
3503906011,,48,0,40.92445374,140.9142609,99.98980716,73.74704528,73.74704528,26.22863578,687.9413349,0.355656768,3539.858173,3539.858173
3503907001,,12081,0,35.98685074,175.8988495,139.9119988,77.48325605,77.48325605,26.87147347,722.0760864,0.346803617,936075.2164,936075.2164
3503907002,,14,0,0,164.6841583,164.6841583,52.17497335,52.17497335,61.5391624,3787.068509,1.179476643,730.4496269,730.4496269
3503907005,,258,0,131.9991913,213.3672638,81.3680725,163.0703985,163.0703985,19.35834254,374.745426,0.118711567,42072.16281,42072.16281
3503907006,,138787,0,0,398.6420593,398.6420593,103.6889797,103.6889797,41.18152793,1695.918243,0.397163981,14390682.43,14390682.43
3503907007,,15391,0,0,407.3434448,407.3434448,120.4726609,120.4726609,38.69769087,1497.511278,0.32121554,1854194.725,1854194.725
3503907008,,1131,0,0,162.8419495,162.8419495,76.46091283,76.46091283,29.49649075,870.0429667,0.38577215,86477.29241,86477.29241
3503907009,,69300,0,0,315.5274963,315.5274963,86.33772348,86.33772348,32.86340662,1080.003495,0.380637864,5983204.237,5983204.237
3503907010,,164751,0,0,350.6415405,350.6415405,115.6208502,115.6208502,30.83756035,950.9551281,0.266712797,19048650.7,19048650.7
3503907011,,14466,0,0,318.4850464,318.4850464,143.2907396,143.2907396,26.83922386,720.3439373,0.18730606,2072843.838,2072843.838
3503908101,,36778,0,0,193.5358582,193.5358582,103.3788475,103.3788475,29.25157012,855.6543542,0.28295508,3802067.255,3802067.255
3503908105,,10824,0,127.0195923,344.8908997,217.8713074,185.3723143,185.3723143,18.72514864,350.6311917,0.101013729,2006469.93,2006469.93
3503908106,,1031687,0,0,368.6394043,368.6394043,131.7174978,131.7174978,37.17385492,1381.895489,0.28222412,135891230.1,135891230.1
3503908107,,64460,0,0,386.4338684,386.4338684,129.7076139,129.7076139,37.37171291,1396.644926,0.288122738,8360952.794,8360952.794
3503908108,,15301,0,33.10482407,178.9841766,145.8793525,104.3749911,104.3749911,25.22937908,636.5215686,0.241718623,1597041.739,1597041.739
3503908109,,1382276,0,0,316.5872192,316.5872192,104.5234805,104.5234805,28.15065965,792.4596387,0.269323787,144480298.6,144480298.6
3503908110,,3251227,0,0,433.198822,433.198822,140.4924356,140.4924356,31.1605571,970.9803188,0.221795266,456772799.8,456772799.8
3503908111,,402664,0,0,422.3152771,422.3152771,166.8842661,166.8842661,31.22147036,974.7802114,0.187084565,67198286.11,67198286.11
3503908201,,894073,0,0,175.5617371,175.5617371,58.34420562,58.34420562,15.33750623,235.2390975,0.262879682,52163978.96,52163978.96
3503908202,,884,0,0,117.6348267,117.6348267,53.69946947,53.69946947,14.03352193,196.9397379,0.261334461,47470.33101,47470.33101
3503908205,,4,0,143.7987366,201.4149323,57.6161957,176.0365257,176.0365257,20.65710612,426.7160331,0.117345568,704.1461029,704.1461029
3503908206,,667401,0,0,348.3474426,348.3474426,66.7121047,66.7121047,19.20480905,368.8246906,0.287875928,44523725.39,44523725.39
3503908207,,59451,0,0,321.4800415,321.4800415,76.22703007,76.22703007,20.37364569,415.0854389,0.267275869,4531773.165,4531773.165
3503908208,,134993,0,0,167.0652618,167.0652618,62.69000585,62.69000585,18.42132489,339.3452108,0.293847873,8462711.96,8462711.96
3503908209,,712831,0,0,316.5872192,316.5872192,66.9276013,66.9276013,17.06878433,291.3433985,0.255033559,47708068.96,47708068.96
3503908210,,1253333,0,0,334.8696899,334.8696899,86.72042231,86.72042231,26.57819585,706.4004948,0.306481393,108689567.1,108689567.1
3503908211,,106387,0,0,306.0490417,306.0490417,91.29893784,91.29893784,24.67722341,608.9653554,0.270290367,9713020.1,9713020.1
3503908212,,427,0,48.69145966,117.7358856,69.04442594,79.3785645,79.3785645,14.9248806,222.7520611,0.188021548,33894.64704,33894.64704
3503909001,,292,0,0,116.4939117,116.4939117,49.46900413,49.46900413,17.21691501,296.4221625,0.348034397,14444.94921,14444.94921
3503909002,,6341,0,0,158.7388153,158.7388153,1.414500305,1.414500305,11.26846634,126.9783337,7.966393716,8969.346436,8969.346436
3503909006,,58768,0,0,296.8991089,296.8991089,4.942517548,4.942517548,21.21977631,450.2789065,4.293313296,290461.8713,290461.8713
3503909007,,538,0,0,220.3380432,220.3380432,47.8079115,47.8079115,55.66478794,3098.568617,1.164342599,25720.65639,25720.65639
3503909008,,44,0,0,123.0744019,123.0744019,48.63828399,48.63828399,25.98812927,675.3828631,0.534314271,2140.084496,2140.084496
3503909009,,6332,0,0,315.5274963,315.5274963,49.9749884,49.9749884,49.87061011,2487.077753,0.997911389,316441.6265,316441.6265
3503909010,,396,0,0,237.9678192,237.9678192,95.92806816,95.92806816,61.96993932,3840.273379,0.646004246,37987.51499,37987.51499
3503909011,,196,0,0,237.9678192,237.9678192,67.8087377,67.8087377,87.7900849,7707.099007,1.29467216,13290.51259,13290.51259
3503909012,,53,0,0,58.53461838,58.53461838,2.208853524,2.208853524,11.15416354,124.4153642,5.049752469,117.0692368,117.0692368
3503909101,,118129,0,0,181.9094543,181.9094543,49.37143621,49.37143621,13.88553272,194.1445764,0.281350458,5807690.57,5807690.57
3503909102,,453,0,0,164.6841583,164.6841583,48.99549541,48.99549541,36.55079067,1398.615439,1.379032657,38154.48663,38154.48663
3503909105,,268,0,150.6529846,223.4281464,72.7751618,186.242406,186.242406,18.24697879,332.9522349,0.097974351,49912.9648,49912.9648
3503909106,,373396,0,0,398.6420593,398.6420593,78.83895729,78.83895729,37.27584646,1475.383668,0.468837237,35529843.64,35529843.64
3503909107,,19916,0,0,407.3434448,407.3434448,96.0837233,96.0837233,57.42408679,3371.255753,0.617125842,2140571.592,2140571.592
3503909108,,19874,0,0,167.0652618,167.0652618,51.72981185,51.72981185,18.5628482,348.5846388,0.357969761,1105971.836,1105971.836
3503909109,,208400,0,0,315.5274963,315.5274963,70.20882726,70.20882726,28.65927621,838.3385663,0.406924185,16326094.85,16326094.85
3503909110,,254497,0,0,433.198822,433.198822,91.6530289,91.6530289,33.40564184,1239.320539,0.35734491,29462940.23,29462940.23
3503909111,,35858,0,0,340.2089844,340.2089844,144.593475,144.593475,54.89233842,3013.168817,0.379632196,5184832.826,5184832.826
3503909112,,9,0,0,117.7358856,117.7358856,54.08210754,54.08210754,51.85104557,2688.530927,0.958746763,486.7389679,486.7389679
3503909201,,3117,0,0,181.9094543,181.9094543,57.12874631,57.12874631,17.76881998,315.7309633,0.311031155,178070.3022,178070.3022
3503909202,,5,0,0,68.3789444,68.3789444,26.88826141,26.88826141,32.93940737,1085.004558,1.22504787,134.4413071,134.4413071
3503909205,,57,0,153.473465,246.0314941,92.5580291,190.8314129,190.8314129,26.60289186,707.7138552,0.139405203,10877.39053,10877.39053
3503909206,,31329,0,0,398.6420593,398.6420593,89.27994353,89.27994353,50.39508309,2539.6644,0.564461413,2797051.351,2797051.351
3503909207,,2259,0,0,351.0534058,351.0534058,114.1280204,114.1280204,54.84231288,3007.679283,0.480533288,257815.198,257815.198
3503909208,,514,0,0,178.9841766,178.9841766,63.36321135,63.36321135,27.09417027,734.0940625,0.427600964,32568.69063,32568.69063
3503909209,,18458,0,0,315.5274963,315.5274963,81.89509031,81.89509031,35.64474616,1270.547929,0.435248878,1511619.577,1511619.577
3503909210,,13690,0,0,316.2926636,316.2926636,135.0137872,135.0137872,42.05331223,1768.48107,0.311474206,1848338.747,1848338.747
3503909211,,1404,0,0,330.599762,330.599762,175.6659738,175.6659738,43.58461612,1899.618762,0.248110748,246635.0272,246635.0272
3503909212,,1,0,114.0109024,114.0109024,0,114.0109024,114.0109024,0,0,0,114.0109024,114.0109024
3503909801,,13837,0,0,143.3600616,143.3600616,49.93292146,49.93292146,12.63776138,159.7130128,0.253094772,690921.8342,690921.8342
3503909802,,659,0,0,95.46430969,95.46430969,51.15903102,51.15903102,16.09286723,258.9803756,0.314565521,33713.80144,33713.80144
3503909806,,89040,0,0,255.7622833,255.7622833,63.59510574,63.59510574,28.3654564,804.5991165,0.446032066,5662508.215,5662508.215
3503909807,,2818,0,0,208.2356873,208.2356873,72.13064233,72.13064233,16.06968004,258.2346166,0.222785761,203264.1501,203264.1501
3503909808,,3007,0,0,106.1570206,106.1570206,52.14839207,52.14839207,13.14140518,172.69653,0.252000199,156810.215,156810.215
3503909809,,53859,0,0,138.7659912,138.7659912,51.85599129,51.85599129,17.73327659,314.4690985,0.341971605,2792911.835,2792911.835
3503909810,,12487,0,0,222.6538086,222.6538086,85.40651227,85.40651227,36.77125712,1352.12535,0.43054395,1066471.119,1066471.119
3503909811,,14,0,48.42024994,63.35695267,14.93670273,55.39613724,55.39613724,6.21918391,38.6782485,0.112267465,775.5459213,775.5459213
3503909812,,4,0,69.94668579,99.304245,29.35755921,84.62546539,84.62546539,14.6787796,215.4665706,0.173455821,338.5018616,338.5018616
3503909901,,4268,0,0,110.0128021,110.0128021,60.37414011,60.37414011,12.73654893,162.2196787,0.210960337,257676.83,257676.83
3503909902,,1,0,104.9527206,104.9527206,0,104.9527206,104.9527206,0,0,0,104.9527206,104.9527206
3503909906,,118726,0,0,307.225647,307.225647,77.07151845,77.07151845,24.07765154,579.7333036,0.312406607,9150393.099,9150393.099
3503909907,,383,0,0,243.2090759,243.2090759,103.1444747,103.1444747,63.07977641,3979.058192,0.611567188,39504.33382,39504.33382
3503909908,,1401,0,39.47528076,166.6823578,127.207077,65.80753332,65.80753332,12.20506929,148.9637165,0.185466142,92196.35418,92196.35418
3503909909,,21607,0,0,198.5250244,198.5250244,77.85220881,77.85220881,20.76892609,431.3482909,0.266773755,1682152.676,1682152.676
3503909910,,7931,0,0,319.5467224,319.5467224,83.80511904,83.80511904,27.73412397,769.1816325,0.330935918,664658.3991,664658.3991
3503909911,,150,0,47.93096161,227.4872131,179.5562515,120.7072546,120.7072546,60.06663797,3608.000997,0.497622435,18106.08819,18106.08819
3504101001,,5,0,40.16192245,41.18959045,1.027668,40.97265701,40.97265701,0.405967939,0.164809967,0.009908265,204.8632851,204.8632851
3504101002,,404,0,32.90280914,53.24546051,20.34265137,43.70963986,43.70963986,3.336578608,11.13275681,0.076335074,17658.6945,17658.6945
3504101003,,6655,0,0,101.9414978,101.9414978,17.95837721,17.95837721,32.81363451,1076.73461,1.827204882,119513.0004,119513.0004
3504101006,,10048,0,0,143.7628021,143.7628021,41.69198397,41.69198397,16.75112296,280.6001203,0.401782822,418921.0549,418921.0549
3504101007,,77,0,0,99.89368439,99.89368439,41.06122227,41.06122227,9.914529924,98.29790362,0.241457253,3161.714115,3161.714115
3504101008,,1266,0,31.90507507,100.0710449,68.16596983,41.46537853,41.46537853,8.281115933,68.5768811,0.199711572,52495.16922,52495.16922
3504103006,,41,0,40.0798645,49.79960251,9.71973801,45.11280069,45.11280069,2.289915065,5.243711004,0.050759763,1849.624828,1849.624828
3504104001,,21813,0,31.60758018,104.6657486,73.05816842,39.70683426,39.70683426,2.933399425,8.604832187,0.073876437,866125.1758,866125.1758
3504104002,,244865,0,32.06314468,57.21026611,25.14712143,44.40319157,44.40319157,2.748043656,7.551743933,0.061888426,10872787.5,10872787.5
3504104003,,3933,0,0,103.2712402,103.2712402,44.4786254,44.4786254,28.95047328,838.1299032,0.650885072,174934.4337,174934.4337
3504104006,,3933471,0,0,192.6178894,192.6178894,41.97231773,41.97231773,4.312472267,18.59741705,0.102745631,165096894.6,165096894.6
3504104007,,105769,0,0,100.2259674,100.2259674,39.71387541,39.71387541,4.6773329,21.87744306,0.117775786,4200496.888,4200496.888
3504104008,,647322,0,0,169.2661591,169.2661591,41.80109767,41.80109767,4.753907798,22.59963935,0.113726865,27058770.15,27058770.15
3504105001,,400,0,34.89551926,44.69509125,9.79957199,42.05843285,42.05843285,1.350541965,1.823963598,0.032111086,16823.37314,16823.37314
3504105002,,7401,0,32.47380829,54.48796463,22.01415634,44.5140102,44.5140102,2.998939254,8.99363665,0.067370683,329448.1895,329448.1895
3504105003,,312,0,0,92.47517395,92.47517395,35.57407797,35.57407797,30.06093156,903.6596065,0.845023491,11099.11233,11099.11233
3504105006,,294910,0,0,192.6178894,192.6178894,41.70825305,41.70825305,3.704859053,13.7259806,0.08882796,12300180.91,12300180.91
3504105007,,3376,0,28.60226822,99.89368439,71.29141617,38.63554316,38.63554316,3.819459139,14.58826812,0.098858689,130433.5937,130433.5937
3504105008,,35887,0,28.64879227,103.3226776,74.67388533,42.69030498,42.69030498,3.849190682,14.81626891,0.090165453,1532026.975,1532026.975
3504106002,,1,0,48.4091835,48.4091835,0,48.4091835,48.4091835,0,0,0,48.4091835,48.4091835
3504106003,,2,0,0,74.10618591,74.10618591,37.05309296,37.05309296,37.05309296,1372.931698,1,74.10618591,74.10618591
3504106006,,106,0,35.7591362,73.37338257,37.61424637,44.67189623,44.67189623,4.286801635,18.37666826,0.095961936,4735.221001,4735.221001
3504106008,,59,0,43.09513092,52.89912033,9.80398941,48.95120543,48.95120543,2.711414514,7.351768669,0.055390148,2888.12112,2888.12112
3504107002,,1,0,47.20362473,47.20362473,0,47.20362473,47.20362473,0,0,0,47.20362473,47.20362473
3504107006,,788,0,30.02565575,54.26045609,24.23480034,40.88606158,40.88606158,3.762502353,14.15642396,0.092024084,32218.21652,32218.21652
3504107008,,1366,0,33.01097488,106.1420746,73.13109972,42.37066698,42.37066698,8.312987337,69.10575847,0.196196754,57878.3311,57878.3311
3504108202,,4,0,41.60044098,44.79175568,3.1913147,43.41843891,43.41843891,1.408854005,1.984869607,0.032448288,173.6737556,173.6737556
3504108203,,94,0,0,76.8201828,76.8201828,25.20091183,25.20091183,31.30524867,980.0185943,1.242226824,2368.885712,2368.885712
3504108206,,586,0,0,76.60922241,76.60922241,44.95004095,44.95004095,7.431524183,55.22755168,0.16532853,26340.724,26340.724
3504108207,,1,0,40.41350555,40.41350555,0,40.41350555,40.41350555,0,0,0,40.41350555,40.41350555
3504108208,,73,0,36.28403473,56.13395309,19.84991836,46.72826375,46.72826375,3.519574705,12.3874061,0.07532004,3411.163254,3411.163254
3504109006,,851,0,0,62.20228195,62.20228195,25.14500096,25.14500096,26.38685116,696.2659143,1.049387558,21398.39582,21398.39582
3504109007,,7,0,0,0,0,0,0,0,0,0,0,0
3504109008,,3,0,43.28643036,43.28643036,0,43.28643036,43.28643036,0,0,0,129.8592911,129.8592911
3504109102,,1933,0,40.04157257,56.35088348,16.30931091,47.93114436,47.93114436,2.745607366,7.53835981,0.057282325,92650.90205,92650.90205
3504109103,,534,0,0,99.98078918,99.98078918,46.63370103,46.63370103,30.02633153,902.5264087,1.069222298,40136.68319,40136.68319
3504109106,,43869,0,0,148.7306366,148.7306366,43.45993478,43.45993478,11.89127283,155.4221253,0.285554858,2101176.158,2101176.158
3504109107,,86,0,41.07311249,49.43595886,8.36284637,44.41813997,44.41813997,2.345040357,5.499214277,0.052794655,3819.960037,3819.960037
3504109108,,5708,0,33.26186752,61.20503616,27.94316864,46.00803024,46.00803024,2.572259528,7.415410085,0.055483691,268768.4271,268768.4271
3504109202,,16,0,44.97795868,52.10720825,7.12924957,48.28828573,48.28828573,2.120323494,4.495771719,0.043909687,772.6125717,772.6125717
3504109203,,2800,0,0,103.2712402,103.2712402,10.22606096,10.22606096,26.69599032,712.6758991,2.610583921,28632.97069,28632.97069
3504109206,,1797,0,0,122.2365341,122.2365341,33.89525683,33.89525683,22.86712365,522.9053439,0.674640814,60909.77652,60909.77652
3504109208,,61,0,34.75872421,66.05265808,31.29393387,45.68593948,45.68593948,5.282375207,27.90348783,0.115623653,2786.842308,2786.842308
3504109801,,905,0,31.76695251,104.6657486,72.89879609,39.26852058,39.26852058,6.071841092,36.86725424,0.154623627,35538.01112,35538.01112
3504109802,,1209,0,32.06314468,53.51029587,21.44715119,43.07771573,43.07771573,2.486685759,6.183606063,0.057725571,52080.95832,52080.95832
3504109803,,22,0,43.14709091,55.92934036,12.78224945,47.65661933,47.65661933,3.969559117,15.75739959,0.083295021,1048.445625,1048.445625
3504109806,,172408,0,0,280.5012207,280.5012207,42.53464144,42.53464144,6.91274325,47.78601924,0.162520313,7333312.462,7333312.462
3504109807,,1737,0,28.93537331,51.81630707,22.88093376,39.96011334,39.96011334,3.928551513,15.43351699,0.098311821,69410.71687,69410.71687
3504109808,,14081,0,0,129.8005371,129.8005371,42.06965614,42.06965614,6.722119282,45.18688764,0.159785458,592382.8281,592382.8281
3504109901,,13,0,35.85163498,42.78542328,6.9337883,37.85946509,37.85946509,2.073687224,4.300178704,0.054773284,492.1730461,492.1730461
3504109902,,4946,0,32.06314468,54.60279465,22.53964997,43.60198813,43.60198813,3.136825542,9.839674478,0.071942259,215655.4333,215655.4333
3504109903,,174,0,0,93.62242126,93.62242126,37.33636694,37.33636694,32.96932892,1086.97665,0.883035272,6496.527847,6496.527847
3504109906,,1417381,0,0,482.0282288,482.0282288,42.82890227,42.82890227,8.090199043,65.45132056,0.188895783,60704872.32,60704872.32
3504109907,,511,0,29.15262413,99.89368439,70.74106026,37.17160676,37.17160676,5.111456761,26.12699022,0.137509707,18994.69106,18994.69106
3504109908,,67824,0,20.50902939,273.4625549,252.9535255,43.33335354,43.33335354,8.279194937,68.5450688,0.191058256,2939041.37,2939041.37
3504301001,,51834,0,0,98.3999176,98.3999176,38.76738814,38.76738814,8.506922573,72.36773166,0.219435019,2009468.797,2009468.797
3504301002,,35,0,30.02766418,45.10971451,15.08205033,36.79956943,36.79956943,2.849909348,8.121983293,0.077444095,1287.98493,1287.98493
3504301004,,6,0,30.98383141,36.13574219,5.15191078,34.25591056,34.25591056,2.011576507,4.046440043,0.058722027,205.5354633,205.5354633
3504301005,,1179,0,119.6763153,330.5194092,210.8430939,170.2291693,170.2291693,23.06494109,531.9915073,0.135493471,200700.1906,200700.1906
3504301006,,41513,0,0,235.9237823,235.9237823,48.10390313,48.10390313,16.43011154,269.9485654,0.341554645,1996937.331,1996937.331
3504301007,,936,0,43.75600815,105.9727936,62.21678545,64.15118076,64.15118076,13.58937335,184.6710681,0.211833566,60045.50519,60045.50519
3504301008,,10049,0,0,79.44142914,79.44142914,45.06235406,45.06235406,11.46364432,131.415141,0.25439515,452831.5959,452831.5959
3504301009,,59349,0,0,208.0112,208.0112,46.14973938,46.14973938,18.15209474,329.4985436,0.393330385,2738940.882,2738940.882
3504301010,,3096,0,0,208.4191437,208.4191437,77.21522227,77.21522227,22.40799412,502.1182006,0.290201769,239058.3282,239058.3282
3504301011,,9391,0,25.18452072,241.3519287,216.167408,43.26867103,43.26867103,18.3369943,336.2453598,0.423793795,406336.0897,406336.0897
3504303001,,175593,0,0,89.77493286,89.77493286,35.45276892,35.45276892,5.053952246,25.5424333,0.142554514,6225258.053,6225258.053
3504303002,,1903,0,23.82366753,116.6258545,92.80218697,40.88499297,40.88499297,16.4496161,270.5898697,0.402338729,77804.14163,77804.14163
3504303004,,259,0,29.35884666,52.62440109,23.26555443,42.68369217,42.68369217,5.745155831,33.00681553,0.13459838,11055.07627,11055.07627
3504303005,,6,0,66.84374237,75.89737701,9.05363464,70.21929042,70.21929042,4.086074938,16.6960084,0.058190205,421.3157425,421.3157425
3504303006,,147718,0,0,235.9237823,235.9237823,34.64724961,34.64724961,5.949605942,35.39781086,0.17171943,5118022.418,5118022.418
3504303007,,82,0,39.68490601,66.57125854,26.88635253,47.95916222,47.95916222,4.938895167,24.39268547,0.102981264,3932.651302,3932.651302
3504303008,,32035,0,0,71.86660767,71.86660767,35.13845624,35.13845624,4.946332805,24.46620822,0.140766936,1125660.446,1125660.446
3504303009,,340425,0,0,237.1625519,237.1625519,33.43509979,33.43509979,6.057784923,36.69675817,0.181180405,11382143.85,11382143.85
3504303010,,911,0,0,217.0194855,217.0194855,45.82988864,45.82988864,16.68108877,278.2587226,0.363978383,41751.02855,41751.02855
3504303011,,28968,0,0,119.2479019,119.2479019,34.13016683,34.13016683,5.204914575,27.09113573,0.152501879,988682.6726,988682.6726
3504304001,,135142,0,0,123.1519012,123.1519012,37.33753572,37.33753572,5.965111544,35.58255573,0.15976179,5045869.252,5045869.252
3504304002,,925,0,23.91279411,126.4990997,102.5863056,54.20590806,54.20590806,29.08182463,845.7525237,0.536506548,50140.46495,50140.46495
3504304004,,563,0,32.49655533,56.33680344,23.84024811,44.86994895,44.86994895,3.959223537,15.67545102,0.088237754,25261.78126,25261.78126
3504304005,,1408,0,53.49129486,276.3094177,222.8181228,144.7290244,144.7290244,26.7460002,715.3485269,0.184800529,203778.4664,203778.4664
3504304006,,191903,0,0,242.1884766,242.1884766,36.93799621,36.93799621,8.692635844,75.56191792,0.235330466,7088512.287,7088512.287
3504304007,,43,0,44.48809052,188.3106537,143.8225632,79.04908043,79.04908043,40.64388652,1651.925512,0.514160143,3399.110458,3399.110458
3504304008,,24560,0,0,68.9712677,68.9712677,36.24287903,36.24287903,4.70197617,22.10857991,0.129735173,890125.1091,890125.1091
3504304009,,367068,0,0,261.1785584,261.1785584,35.66285619,35.66285619,8.279576543,68.55138774,0.232162463,13090693.3,13090693.3
3504304010,,9125,0,0,254.7011261,254.7011261,92.88209419,92.88209419,49.78786872,2478.831872,0.536033012,847549.1095,847549.1095
3504304011,,11863,0,25.01464462,241.257782,216.2431374,41.68693134,41.68693134,17.13153114,293.4893593,0.410956878,494532.0665,494532.0665
3504304012,,3,0,76.63005829,77.2789917,0.64893341,76.84636943,76.84636943,0.305910143,0.093581016,0.003980802,230.5391083,230.5391083
3504305001,,1294651,0,0,123.1519012,123.1519012,37.42891398,37.42891398,6.268151371,39.2897216,0.16746816,48457380.91,48457380.91
3504305002,,5406,0,21.07198334,118.4286652,97.35668186,39.86473221,39.86473221,18.97224695,359.9461543,0.475915575,215508.7424,215508.7424
3504305004,,2120,0,28.6522274,82.12492371,53.47269631,42.71946215,42.71946215,6.179382297,38.18476557,0.144650283,90565.25976,90565.25976
3504305005,,30320,0,0,360.2337646,360.2337646,158.777708,158.777708,26.76613382,716.4259196,0.168576144,4814140.107,4814140.107
3504305006,,967370,0,0,266.249939,266.249939,38.84076425,38.84076425,11.52832282,132.902227,0.296809886,37573390.11,37573390.11
3504305007,,3139,0,37.9985733,144.8797607,106.8811874,55.74091814,55.74091814,10.47500808,109.7257943,0.187923135,174970.742,174970.742
3504305008,,192236,0,0,87.7011795,87.7011795,37.03441331,37.03441331,6.454131921,41.65581885,0.174273908,7119347.477,7119347.477
3504305009,,2085124,0,0,332.813324,332.813324,38.98639918,38.98639918,15.05748454,226.7278406,0.386224038,81291476.61,81291476.61
3504305010,,142036,0,0,323.0291443,323.0291443,98.70785546,98.70785546,46.99934648,2208.93857,0.476145959,14020068.96,14020068.96
3504305011,,250378,0,0,276.7616577,276.7616577,44.03517362,44.03517362,19.91759703,396.7106714,0.452311082,11025438.7,11025438.7
3504305012,,17,0,48.66614532,76.63005829,27.96391297,59.45072937,59.45072937,7.003916831,49.05485098,0.117810444,1010.662399,1010.662399
