Landcat,A2_y2015,A2_y2016,A2_y2017,A2_y2018,A2_y2019,A2_y2020,A2_y2021,A2_y2022,A2_y2023,A2_y2024,A2_y2025,A2_y2026,A2_y2027,A2_y2028,A2_y2029,A2_y2030,A2_y2031,A2_y2032,A2_y2033,A2_y2034,A2_y2035,A2_y2036,A2_y2037,A2_y2038,A2_y2039,A2_y2040,A2_y2041,A2_y2042,A2_y2043,A2_y2044,A2_y2045,A2_y2046,A2_y2047,A2_y2048,A2_y2049,A2_y2050
80578101,34740,34748,34748,34748,34541,34413,34477,34411,34411,34411,34339,34546,34746,34746,34812,34812,34771,34843,34771,34643,34643,34643,34643,34684,34684,34684,34812,34812,34676,34459,34461,34338,34410,34283,33802,33938
80578103,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610
80578106,162210,162274,162474,162362,162275,162347,162147,162153,162073,161665,161993,162121,162121,162321,162329,162409,162722,162650,162673,162537,162601,162601,162601,162543,162543,162343,162277,162277,162264,161824,161929,161772,161972,162065,161720,161597
80578107,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
80578108,64731,64659,64948,65309,65241,65194,65050,65060,64970,64970,64970,64997,65197,65341,65250,65348,65148,64731,64372,64372,64308,64461,64525,64572,64789,65125,64974,64957,64893,64893,65100,65300,65364,65515,65596,65660
80578110,126177,126177,126177,126149,126221,126077,126077,126416,126416,126344,126552,126552,126479,126190,126190,126190,126262,126190,126190,126471,126696,126696,126552,126408,126272,125974,125974,125902,125643,125627,125707,125834,125988,125432,125496,125755
80578111,18545,18545,18545,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565
80578101,95473,95520,95392,95456,95392,95481,95744,95328,95320,95448,95448,95448,95384,95384,95728,95600,95503,95499,95499,95627,95227,95299,95099,95115,95119,95058,94794,95041,94885,95221,95302,95230,95076,95004,94601,94181
80578103,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588
80578106,180127,180165,180093,180157,180229,180229,179911,179911,179855,179927,179927,179927,179927,180191,180055,179839,179834,179693,179612,179535,179607,179743,179951,179892,179889,179762,179767,179614,179416,179408,179136,179280,179278,179350,179453,179374
80578107,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312
80578108,205139,205173,205037,205398,205598,205678,205661,206175,205928,206289,205999,206080,205655,205592,205592,205595,205595,205732,205043,205460,205442,205442,205703,205767,205689,206431,205950,205912,205268,205124,204627,204578,204533,204878,205006,205157
80578110,766163,766088,766480,767094,767337,766718,766076,764876,764054,763704,763137,763051,763270,762657,762619,762911,763309,763132,763140,762272,763311,764431,762999,762512,763469,763737,764481,764111,764031,765247,765210,764750,764274,763892,763545,763680
80578111,250870,250870,250865,250865,250869,250869,250869,250869,250869,250839,250839,250839,250839,250816,250814,250814,250849,250849,250849,250849,250872,250874,250874,250874,250841,250829,250829,250829,250775,250752,250752,250785,250797,250797,250797,250851
80578101,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2394,2394,2394,2394,2394,2394,2394,2466,2466,2466,2466,2466,2466,2466,2466,2466,2402,2402,2402
80578103,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
80578106,12999,12999,12918,12918,12918,12854,12790,12790,12790,12871,12871,12871,12935,12999,12935,12863,12863,12863,12863,12799,12799,12863,12935,12935,12935,12935,12999,12999,12999,12799,12727,12727,12727,12727,12727,12727
80578107,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
80578108,15326,15398,15262,15262,15262,15326,15326,15326,15326,15462,15462,15462,15398,15334,15334,15334,15334,15334,15334,15398,15462,15390,15390,15390,15390,15326,15326,15326,15398,15398,15326,15326,15390,15390,15390,15390
80578110,9873,9873,9873,9873,9873,9801,9801,9801,9801,9801,9801,9801,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873,9873
80578111,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904
80574001,127472,127192,126909,126642,126426,125810,125616,125471,125403,125339,125195,125225,125289,125412,125412,125493,125493,125494,125514,125493,125493,125766,125769,125677,125607,125634,125390,125254,125025,124889,124829,124664,124383,123987,124059,123747
80574003,10970,10970,10970,10970,10970,10970,10970,10970,10970,10970,10906,10906,10906,10906,10906,10906,10906,10906,10970,10970,10970,10970,10970,10970,10970,10970,10954,10954,10954,10954,10892,10892,10892,10892,10892,10892
80574006,251012,250629,249827,249741,249068,248226,248020,247948,247728,247592,247471,247569,247713,247780,247844,247997,247997,248019,248135,247948,247948,247979,248401,248861,248867,249272,248874,248513,248317,248173,248015,247393,246913,246165,245570,244984
80574007,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287
80574008,97291,97138,97122,97122,97122,96906,96906,96906,96778,96778,96674,96674,96674,96674,96674,96674,96674,96715,96715,96715,96715,96730,96730,96659,96523,96587,96492,96492,96420,96420,96420,96380,96372,96244,96244,96244
80574010,75142,75142,75142,75142,75070,75070,75070,75070,75070,75070,75070,75070,75070,75070,75070,75070,75142,75142,75142,75142,75142,75142,75142,75278,75278,75278,75278,75278,75278,75278,75278,75278,75278,75276,75276,75276
80574011,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246,128246
80575001,527444,525742,523608,521633,520000,518155,517487,516724,516312,515778,514899,514790,514645,514589,514491,514370,514279,514198,514095,513887,513870,513947,513683,513648,512815,512524,511737,510375,509874,508595,507876,506543,505060,504150,501928,500137
80575003,52652,52652,52625,52625,52625,52601,52601,52601,52601,52601,52601,52601,52601,52601,52601,52601,52601,52601,52601,52601,52601,52601,52621,52621,52693,52693,52693,52654,52654,52654,52654,52619,52619,52586,52586,52586
80575006,512537,510785,509418,507449,506022,503642,503115,502511,502042,501274,500464,500599,500727,500878,500688,500457,500620,500684,500643,500715,500860,500631,501407,501369,501140,501375,500329,499264,498539,497626,497152,496461,494930,493496,493149,491211
80575007,7790,7790,7790,7790,7790,7779,7779,7779,7779,7779,7754,7754,7754,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780,7780
80575008,130649,129960,129581,129408,128991,128791,128710,128710,128646,128582,128582,128518,128518,128524,128524,128524,128533,128486,128486,128486,128486,128350,128350,128284,128225,128161,128097,128028,127964,127721,127592,127288,127127,127077,126890,126308
80575010,49962,49962,49962,49962,49962,49962,49962,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016,50016
80575011,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28348,28333,28333,28333,28333,28333,28333,28333,28333,28333,28333,28333,28333,28333
80579906,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603
80579908,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
80579910,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
80579911,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
80579901,35270,37405,39899,42201,44258,46927,47789,48729,49334,49932,51019,51098,51179,51112,51210,51250,51287,51385,51468,51676,51629,51180,51343,51398,52237,52554,53585,55274,56028,57507,58284,59854,61656,63082,65438,67686
80579903,44868,44868,44895,44895,44895,45000,45000,45000,45000,45000,45064,45064,45064,45064,45064,45064,45064,45064,44941,44941,44941,44941,44921,44921,44849,44890,44906,44945,45004,45004,45066,45101,45101,45134,45134,45134
80579906,488931,491935,495043,497862,500763,504729,505876,506800,507628,508596,510001,509632,509424,509142,509264,509423,509306,509283,509123,509131,509058,509202,508048,507554,507705,507115,508822,510601,512001,513322,514287,516106,518861,521532,522957,525752
80579907,852,852,852,852,852,863,863,863,863,863,888,888,888,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862,862
80579908,21487,22356,22751,22988,23405,23974,24057,24130,24194,24322,24432,24496,24568,24626,24558,24558,24549,24491,24491,24491,24491,24612,24682,24753,24948,24948,25244,25347,25483,25790,25852,26260,26433,26619,26806,27452
80579910,12698,12698,12698,12698,12770,12770,12770,12716,12716,12716,12716,12716,12716,12716,12716,12716,12644,12644,12644,12644,12644,12644,12644,12508,12508,12508,12508,12508,12508,12508,12508,12508,12508,12510,12591,12591
80579911,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222
80579101,1880,1808,1744,1744,1608,1536,1536,1504,1432,1432,1368,1368,1368,1368,1368,1368,1440,1422,1422,1422,1422,1457,1457,1457,1457,1404,1404,1251,1251,1187,1187,1115,1115,1059,981,909
80579103,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
80579106,3987,3771,3563,3427,3291,3019,2891,2851,2851,2851,2779,2779,2787,2787,2791,2791,2791,2728,2800,2864,2864,2982,2908,2844,2908,2889,2825,2825,2680,2680,2480,2344,2064,2000,1925,1853
80579107,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
80579108,718,718,718,718,718,565,565,565,565,565,565,565,565,501,569,569,569,569,569,569,569,569,499,499,499,499,499,499,499,435,435,435,435,427,427,363
80579110,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2560,2479,2479
80579111,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
80579201,1170,1089,1076,1016,944,808,808,808,755,755,755,755,755,755,755,755,737,737,737,737,801,865,963,1035,1099,1099,1099,1061,1037,1037,1037,1037,999,935,807,806
80579203,122,122,122,122,122,41,41,41,41,41,41,41,41,41,41,41,41,41,100,100,100,100,100,100,100,59,59,59,0,0,0,0,0,0,0,0
80579206,13189,12536,11805,11113,10448,9976,9690,9482,9279,9215,8885,8957,8957,8957,8957,8876,8830,8830,8843,8843,8771,8707,8737,8809,8817,8705,8506,8153,7819,7619,7486,7116,6652,6291,5883,5684
80579208,2202,2175,2175,2175,2175,2175,2173,2100,2100,2036,2030,2030,1958,1958,1958,1958,1958,2022,2022,2022,2022,2022,2022,2022,2022,2022,1885,1851,1851,1851,1848,1784,1780,1780,1780,1780
80579210,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946,1946
80579211,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
80573106,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
80573108,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947,4947
80573110,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453,2453
80573111,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074,3074
80599003,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167
80599004,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875,14875
80599006,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419,8419
80599008,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
80599010,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759
80599012,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705
80599801,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
80599803,1593,1593,1627,1627,1627,1627,1627,1627,1627,1627,1659,1663,1663,1663,1663,1663,1663,1663,1663,1663,1682,1685,1685,1685,1685,1685,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687
80599804,51374,52174,52514,52791,53209,53664,54151,54304,54504,55171,55524,56345,56666,56729,57195,57678,58060,58518,58902,59114,59742,60187,60450,60864,61407,61918,62517,62913,63208,63329,63576,64002,64433,64760,65065,65398
80599806,376131,377797,380041,382106,383660,386044,387888,389805,390993,392868,394354,395978,397476,399233,400514,402042,404157,405675,406948,408240,409670,411208,412813,414019,415526,417082,418723,419816,420827,421693,423066,424288,425804,426814,428214,429343
80599807,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
80599808,612,676,676,676,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,827,827,846,918,918,918,918,918,918,918,918,918,918,918
80599810,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
80599811,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115
80599812,1821,1884,1948,2003,2003,2046,2046,2046,2046,2046,2057,2057,2057,2057,2057,2057,2057,2121,2121,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2243,2243,2243,2243,2243,2243,2243
80598106,40,49,9,9,9,9,9,9,0,0,0,0,0,0,0,15,15,15,15,15,15,15,0,35,35,35,90,112,112,124,89,89,89,34,12,21
80598110,2906,3297,2902,3183,3039,2486,2147,2419,1900,1900,2036,2316,2387,2114,1753,1802,1802,1377,1586,1099,1028,1967,2263,3142,3150,2661,3133,3744,2805,2520,1913,2249,2649,2738,2590,3789
80598104,64,204,204,204,140,140,140,204,64,262,262,326,326,326,262,262,64,408,344,344,344,416,468,468,252,324,324,359,368,366,366,238,166,230,323,395
80598106,1,5,5,5,4,4,4,4,0,10,10,10,10,10,10,10,0,0,0,0,0,0,20,20,20,20,20,49,49,60,60,60,60,60,31,31
80598108,399,399,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,0,0,0,0,0,0,0,0,0
80598104,12,12,12,29,63,352,352,352,352,352,335,289,0,13,77,77,77,77,77,77,64,0,0,0,0,0,64,64,64,96,168,168,168,104,104,104
80598106,697,697,850,1274,1237,1298,1298,1235,899,938,586,682,540,908,955,1027,852,788,998,1206,902,999,1280,1462,1390,1049,913,1338,1177,952,881,881,953,945,456,841
80598110,60,60,60,60,0,58,58,58,58,58,58,63,5,32,32,96,96,96,94,94,67,67,3,4,4,1,1,1,1,1,0,0,0,0,0,112
80599801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
80599803,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
80599804,81,119,119,119,119,181,181,239,239,241,241,241,299,299,299,299,299,362,434,434,434,434,434,434,434,438,438,438,438,438,438,438,438,438,510,510
80599806,1334,1368,1649,1849,1849,1859,1841,2055,1991,2125,2125,2125,2139,2154,2290,2290,2290,2440,2440,2512,2512,2512,2448,2450,2435,2639,3000,3000,3000,3000,3000,3000,3289,3425,3425,3714
80599807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,62,62,62,62,62,62,62,62,62,62
80599812,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,49,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0
80598101,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340
80598104,21709,21709,21662,21662,21662,21662,21662,21662,21662,21598,21563,21563,21563,21563,21491,21491,21553,21553,21411,21411,21411,21321,21321,21321,21321,21321,21321,21321,21321,21321,21321,21318,21318,21318,21318,21318
80598106,54473,54392,54303,54103,54022,53958,53958,53733,53742,53598,53569,53569,53505,53505,53441,53377,53323,53323,53321,53321,53321,53266,53266,52984,52984,52984,52984,52920,52920,52920,52983,52922,52922,52922,52922,52849
80598107,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2312,2312,2312,2312,2312,2312,2312,2312,2312,2312,2312,2312,2312
80598108,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289,2289
80598110,32067,32012,32076,32076,32076,32076,32204,32204,32259,32259,32259,32259,32259,32259,32259,32195,32123,32123,32123,32059,32059,32059,32123,32130,32130,32130,32194,32194,32194,32194,32259,32259,32259,32259,32259,32204
80598111,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010,3010
80598101,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658
80598104,118961,118683,118599,118582,118543,118248,118047,117925,118065,117929,117874,117720,117914,117901,117901,117901,117983,117515,117576,117443,117456,117376,117233,117233,117394,117168,117104,116875,116866,116836,116764,116892,116964,116964,116842,116770
80598106,509892,509618,508812,508052,507959,507760,507435,507203,507543,507223,507430,507334,507418,506842,506723,506483,506504,506504,506080,505597,505565,505332,504776,504541,504315,504594,504106,503552,503513,503715,503558,503350,502781,502554,502681,502143
80598107,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247,25247
80598108,7269,7269,7341,7341,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7587,7587,7587,7587,7587,7587,7587,7668,7668,7668,7668,7668,7668,7668,7668,7668
80598110,349483,349147,349478,349197,349401,349896,350107,349835,350299,350299,350163,349878,349865,350111,350472,350423,350495,350920,350713,351264,351362,350423,350127,349240,349232,349724,349188,348577,349516,349801,350344,350008,349608,349519,349667,348411
80598111,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999,58999
80598106,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481
80594001,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455
80594003,21621,21621,21587,21587,21587,21587,21587,21587,21587,21587,21555,21551,21551,21551,21551,21551,21551,21551,21551,21551,21532,21529,21529,21529,21529,21529,21527,21527,21527,21527,21527,21527,21527,21527,21527,21527
80594004,135981,135353,135183,134940,134591,134206,133946,133793,133608,132941,132695,132010,131730,131674,131283,130817,130498,130146,129835,129781,129297,129014,128869,128527,128047,127793,127330,127221,126926,126818,126652,126229,125948,125646,125370,125037
80594006,227119,226042,224740,223589,222608,220570,219316,217922,216992,215470,214494,213287,212101,210850,209766,208702,207233,205883,204919,204148,203118,202043,201017,200173,199252,198063,196694,196114,195592,194913,193812,192923,192018,191507,190656,189761
80594007,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165
80594008,1906,1842,1842,1842,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1691,1691,1672,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
80594010,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870,6870
80594011,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261
80594012,6370,6307,6243,6188,6188,6145,6145,6145,6145,6145,6134,6134,6134,6085,6085,6085,6085,5957,5957,5957,5957,5957,5957,5957,6006,6006,6006,6006,6006,5942,5942,5942,5942,5942,5942,5942
80595001,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
80595004,17826,17754,17724,17724,17724,17598,17598,17598,17598,17526,17526,17526,17526,17526,17526,17526,17526,17526,17526,17502,17502,17502,17502,17502,17494,17490,17426,17426,17426,17426,17345,17345,17345,17345,17273,17273
